PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1131,30.12,37.14,13,0.07,02:06
1106,30.37,36.88,10,-0.04,02:06
1081,30.37,36.88,8,-0.01,02:06
1056,30.37,36.88,5,0.01,02:07
1031,30.12,37.14,3,0.01,02:07
1006,30.37,37.14,0,-0.04,02:07
1019,30.37,37.14,1,1.68,02:07
1044,30.37,37.14,4,0.07,02:08
1069,30.12,36.88,6,1.73,02:08
1094,30.37,37.14,9,0.04,02:08
1119,30.37,36.88,11,0.07,02:08
1143,30.12,37.39,14,1.47,02:09
1168,30.37,37.14,16,1.70,02:09
1193,30.37,37.14,19,0.01,02:09
1218,30.37,37.14,21,-0.01,02:09
1243,30.37,37.14,24,-0.07,02:10
1268,30.87,37.39,26,-0.01,02:10
1293,30.37,37.14,29,1.92,02:10
1318,30.37,37.14,31,-0.17,02:10
1343,30.37,37.39,34,-0.09,02:11
1368,30.62,37.39,36,0.01,02:11
1392,30.37,37.14,39,1.76,02:11
1417,30.37,37.14,41,0.01,02:11
1442,30.12,37.64,44,1.76,02:12
1467,30.37,37.39,46,0.01,02:12
1492,30.37,37.39,49,-0.04,02:12
1517,30.37,37.39,51,0.09,02:12
1518,30.37,37.39,51,-0.04,02:13
1493,30.62,37.64,49,0.04,02:13
1468,30.37,37.39,46,1.73,02:13
1444,30.62,37.39,44,0.01,02:13
1419,30.37,37.39,41,0.01,02:14
1394,30.62,37.64,39,0.04,02:14
1369,30.37,37.64,36,0.01,02:14
1344,30.37,37.39,34,-0.01,02:14
1319,30.37,37.39,31,0.04,02:15
1294,30.37,37.89,29,0.01,02:15
1269,30.37,37.39,26,-0.01,02:15
1244,30.37,37.64,24,-0.57,02:15
1219,30.37,37.39,21,0.09,02:16
1194,30.62,37.89,19,0.07,02:16
1169,30.37,37.89,16,0.07,02:16
1145,30.62,37.64,14,0.07,02:16
1120,30.37,36.88,12,0.04,02:17
1095,30.37,37.39,9,1.81,02:17
1070,30.87,38.14,7,0.01,02:17
1045,30.37,37.89,4,-0.01,02:17
1020,30.37,37.14,2,-0.01,02:18
1005,30.37,37.89,0,1.73,02:18
1030,30.37,37.39,3,0.07,02:18
1055,30.37,37.64,5,0.04,02:18
1080,30.37,37.14,8,0.04,02:19
1105,30.37,38.14,10,0.07,02:19
1129,30.37,37.39,12,-0.01,02:19
1154,30.37,37.89,15,1.70,02:19
1179,30.37,37.64,17,0.01,02:20
1204,30.37,38.14,20,0.01,02:20
1229,30.37,37.89,22,1.76,02:20
1254,30.37,38.14,25,-0.01,02:20
1279,30.62,37.89,27,0.01,02:21
1304,30.12,37.64,30,1.68,02:21
1329,30.62,38.14,32,0.01,02:21
1354,30.37,37.89,35,0.01,02:21
1378,30.12,37.89,37,1.73,02:22
1403,30.37,37.89,40,-0.04,02:22
1428,30.87,38.39,42,0.09,02:22
1453,30.12,38.14,45,-0.20,02:22
1478,30.37,37.89,47,0.01,02:23
1503,30.62,37.89,50,0.01,02:23
1528,30.12,37.89,52,1.70,02:23
1507,30.37,37.89,50,0.04,02:23
1482,30.37,37.89,48,-0.01,02:24
1457,30.37,38.14,45,0.01,02:24
1433,30.12,37.89,43,-0.01,02:24
1408,30.62,38.39,40,0.07,02:24
1383,30.37,38.39,38,1.78,02:25
1358,30.37,38.14,35,0.01,02:25
1333,30.37,38.14,33,0.04,02:25
1308,30.37,38.39,30,0.01,02:25
1283,30.37,37.89,28,-0.07,02:26
1258,30.37,38.14,25,0.04,02:26
1233,30.12,38.14,23,1.73,02:26
1208,30.62,38.39,20,0.07,02:26
1184,30.37,38.39,18,0.04,02:27
1159,30.12,38.14,15,-0.04,02:27
1134,30.12,38.14,13,1.78,02:27
1109,30.37,38.39,10,0.01,02:27
1084,30.12,38.39,8,0.04,02:28
1059,30.37,38.39,5,0.04,02:28
1034,30.37,38.14,3,-0.01,02:28
1009,30.62,38.14,0,1.68,02:28
1016,30.12,38.64,1,0.01,02:29
1041,30.37,38.39,4,0.01,02:29
1065,30.37,38.39,6,-0.07,02:29
1090,30.37,38.39,9,-0.04,02:29
1115,30.12,38.39,11,-0.07,02:30
1140,30.37,38.39,14,1.76,02:30
1165,30.37,38.64,16,-0.01,02:30
1190,30.12,38.64,19,-0.01,02:30
1215,30.37,38.39,21,0.01,02:31
1240,30.12,38.14,24,1.65,02:31
1264,30.12,38.14,26,0.01,02:31
1289,30.37,38.39,28,1.78,02:31
1314,30.37,38.39,31,0.01,02:32
1339,30.37,38.64,33,0.04,02:32
1364,30.37,38.14,36,1.65,02:32
1389,30.37,38.64,38,0.07,02:32
1414,30.37,38.64,41,0.07,02:33
1439,30.12,38.39,43,1.62,02:33
1464,30.37,38.64,46,0.04,02:33
1489,30.12,38.64,48,-0.01,02:33
1513,30.12,38.14,51,1.78,02:34
1522,30.12,38.64,52,-0.04,02:34
1497,30.12,38.64,49,0.01,02:34
1472,30.37,38.64,47,0.07,02:34
1447,30.37,38.64,44,0.01,02:35
1422,30.12,38.14,42,0.07,02:35
1397,30.37,38.64,39,1.68,02:35
1372,30.12,38.64,37,0.09,02:35
1348,30.37,38.64,34,0.07,02:36
1323,30.62,38.39,32,0.04,02:36
1298,30.37,38.39,29,1.73,02:36
1273,30.87,39.14,27,0.01,02:36
1248,30.37,38.39,24,-0.01,02:37
1223,30.12,38.39,22,-0.01,02:37
1198,30.37,38.64,19,0.09,02:37
1173,30.12,38.64,17,0.04,02:37
1148,30.12,38.89,14,1.76,02:38
1123,30.37,38.64,12,-0.04,02:38
1099,30.62,38.64,9,0.01,02:38
1074,30.12,38.64,7,-0.22,02:38
1049,30.37,38.89,4,-0.04,02:39
1024,30.37,38.64,2,0.07,02:39
1001,30.12,38.89,0,1.73,02:39
1026,30.12,38.89,2,1.73,02:39
1051,30.37,38.64,5,0.04,02:40
1076,30.12,38.89,7,1.78,02:40
1100,30.37,38.89,10,0.07,02:40
1125,30.37,38.64,12,-0.01,02:40
1150,30.12,38.89,15,1.70,02:41
1175,30.12,38.64,17,0.04,02:41
1200,30.12,38.89,20,0.01,02:41
1225,30.37,38.64,22,-0.07,02:41
1250,30.37,38.64,25,-0.01,02:42
